coach_qid,team_qid,team_label,startDate,endDate,League
Q3894528,Q2674,Palermo F.C.,1952-01-01T00:00:00Z,1953-01-01T00:00:00Z,Italy
Q3894528,Q289482,AC Monza,1953-01-01T00:00:00Z,1954-01-01T00:00:00Z,Italy
Q3894528,Q430993,Mantova FC,1954-01-01T00:00:00Z,1955-01-01T00:00:00Z,Italy
Q361027,Q12816605,Törekvés SE,1917-01-01T00:00:00Z,1919-01-01T00:00:00Z,Hungary
Q361027,Q208406,MTK Budapest FC,1919-01-01T00:00:00Z,1921-01-01T00:00:00Z,Hungary
Q361027,Q170561,Hungary men's national football team,1921-01-01T00:00:00Z,1924-01-01T00:00:00Z,Hungary
Q361027,Q255270,Hakoah Vienna,1922-01-01T00:00:00Z,1926-01-01T00:00:00Z,Austria
Q361027,Q1925589,New York Giants,1926-01-01T00:00:00Z,1929-01-01T00:00:00Z,United States
Q361027,Q1868003,Brooklyn Wanderers,1926-01-01T00:00:00Z,1926-01-01T00:00:00Z,United States
Q361027,Q1236035,New York Hakoah,1929-01-01T00:00:00Z,1930-01-01T00:00:00Z,United States
Q361027,Q638724,Hakoah All-Stars,1929-01-01T00:00:00Z,1930-01-01T00:00:00Z,United States
Q361027,Q14884143,New York Soccer Club,1930-01-01T00:00:00Z,1930-01-01T00:00:00Z,United States
Q361027,Q2480739,New York Field Club,1930-01-01T00:00:00Z,1930-01-01T00:00:00Z,United States
Q361027,Q638724,Hakoah All-Stars,1931-01-01T00:00:00Z,1932-01-01T00:00:00Z,United States
Q361027,Q255270,Hakoah Vienna,1932-01-01T00:00:00Z,1933-01-01T00:00:00Z,Austria
Q519550,Q8633,Varese Calcio,1975-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q519550,Q638882,Trento Calcio 1921,1977-01-01T00:00:00Z,1979-01-01T00:00:00Z,Italy
Q519550,Q1087549,A.V.C. Vogherese 1919,1979-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q519550,Q289186,A.C. Fanfulla 1874,1982-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q519550,Q289521,AC Pavia 1911,1984-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q519550,Q8615,Spezia Calcio,1984-01-01T00:00:00Z,1985-01-01T00:00:00Z,Italy
Q519550,Q1087549,A.V.C. Vogherese 1919,1985-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q519550,Q1628616,Vigevano Calcio,1986-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q519550,Q2276413,Virtus Entella,1987-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q317599,Q1893,Bologna F.C. 1909,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q4013321,Q6651,Brescia Calcio,1971-01-01T00:00:00Z,1973-01-01T00:00:00Z,Italy
Q4013321,Q2052,ACF Fiorentina,1973-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q4013321,Q676899,Italy men's national association football team,1974-01-01T00:00:00Z,1974-01-01T00:00:00Z,Italy
Q3940276,Q4005031,Q4005031,1983-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q3940276,Q2037,AC ChievoVerona,1986-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q3940276,Q2253772,A.C.D. Trissino-Valdagno,1995-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q3940276,Q650365,Carrarese Calcio,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q3940276,Q1052316,Alma Juventus Fano 1906,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q1785131,Q157352,FSV Frankfurt,,,Germany
Q3804918,Q610621,Carpi FC 1909,1980-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q3804918,Q1893,Bologna F.C. 1909,1982-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q3804918,Q8408,Modena F.C.,1984-01-01T00:00:00Z,1985-01-01T00:00:00Z,Italy
Q3804918,Q1900,Cagliari Calcio,1985-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q3804918,Q2693,Parma Calcio 1913,1991-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q3804918,Q8643,Vicenza Calcio,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q3804918,Q610621,Carpi FC 1909,1994-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q4734615,Q2739,A.S. Roma,,,Italy
Q10346582,Q1386912,F.C. Barreirense,,,Portugal
Q10346582,Q128446,FC Porto,1995-01-01T00:00:00Z,1998-01-01T00:00:00Z,Portugal
Q10346582,Q1822470,Leça F.C.,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z,Portugal
Q10346582,Q216510,C.F. Os Belenenses,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Portugal
Q10346582,Q216503,C.S. Marítimo,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,Portugal
Q10346582,Q223450,Vitória S.C.,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z,Portugal
Q10346582,Q838134,C.F. Estrela da Amadora,2000-01-01T00:00:00Z,2005-01-01T00:00:00Z,Portugal
Q3851279,Q2798,Udinese Calcio,1957-01-01T00:00:00Z,1961-01-01T00:00:00Z,Italy
Q3851279,Q2074,Genoa CFC,1961-01-01T00:00:00Z,1963-01-01T00:00:00Z,Italy
Q3851279,Q2609,SS Lazio,1963-01-01T00:00:00Z,1964-01-01T00:00:00Z,Italy
Q3851279,Q2074,Genoa CFC,1964-01-01T00:00:00Z,1965-01-01T00:00:00Z,Italy
Q3851279,Q6651,Brescia Calcio,1965-01-01T00:00:00Z,1966-01-01T00:00:00Z,Italy
Q3851279,Q1543,AC Milan,1966-01-01T00:00:00Z,1968-01-01T00:00:00Z,Italy
Q3851279,Q13381,U.S. Triestina Calcio 1918,1968-01-01T00:00:00Z,1970-01-01T00:00:00Z,Italy
Q3851279,Q2798,Udinese Calcio,1970-01-01T00:00:00Z,1973-01-01T00:00:00Z,Italy
Q3862936,Q3873513,Italy national under-18 football team,1993-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q3862936,Q2768,Torino FC,1994-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q3862936,Q922698,Italy national under-21 football team,1996-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q3862936,Q298333,Lucchese 1905,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q3862936,Q2037,AC ChievoVerona,1999-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q3862936,Q2524107,S.S. Teramo Calcio,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q3862936,Q1900,Cagliari Calcio,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q3862936,Q8455,F.C. Pro Vercelli 1892,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q3862936,Q16348,FC Alessandria,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q388752,Q1102944,Club Athletico Paulistano,1921-01-01T00:00:00Z,1923-01-01T00:00:00Z,Brazil
Q388752,Q513574,Società di Educazione Fisica Virtus,1923-01-01T00:00:00Z,1924-01-01T00:00:00Z,Italy
Q388752,Q1893,Bologna F.C. 1909,1924-01-01T00:00:00Z,1926-01-01T00:00:00Z,Italy
Q388752,Q2641,SSC Napoli,1926-01-01T00:00:00Z,1937-01-01T00:00:00Z,Italy
Q388752,Q676899,Italy men's national association football team,1931-01-01T00:00:00Z,1931-01-01T00:00:00Z,Italy
Q1403670,Q3626873,A.S.D. Giorgione Calcio 2000,1968-01-01T00:00:00Z,1970-01-01T00:00:00Z,Italy
Q1403670,Q2146906,A.S.D. Solbiatese Calcio 1911,1970-01-01T00:00:00Z,1972-01-01T00:00:00Z,Italy
Q1403670,Q8476,AS Reggina 1914,1972-01-01T00:00:00Z,1973-01-01T00:00:00Z,Italy
Q1403670,Q6651,Brescia Calcio,1973-01-01T00:00:00Z,1974-01-01T00:00:00Z,Italy
Q1403670,Q8408,Modena F.C.,1974-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q1403670,Q6630,Ascoli Calcio 1898 FC,1977-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q1403670,Q1457,U.C. Sampdoria,1981-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q1403670,Q1130870,A.S.D. Mestrina 1929,1984-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q3767704,Q3659841,S.S.D. Ischia Isolaverde,1988-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q3767704,Q6703,Empoli FC,1995-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q3767704,Q2074,Genoa CFC,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q3767704,Q2674,Palermo F.C.,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q3767704,Q6673,Associazione Sportiva Cittadella,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q3767704,Q2018,Catania FC,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q3767704,Q1785447,S.S. Sambenedettese Calcio,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q3767704,Q298333,Lucchese 1905,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q3767704,Q1056821,U.S. Città di Pontedera S.S.D.,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q26696437,Q297430,S.S. Arezzo,,,Italy
Q1464710,Q1886,Atalanta BC,1984-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q1464710,Q459794,Piacenza Calcio,1987-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q1464710,Q1886,Atalanta BC,1988-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q1464710,Q8643,Vicenza Calcio,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q1464710,Q6651,Brescia Calcio,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q1464710,Q2703612,Pro Sesto 1913,1990-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q1464710,Q501245,Venezia F.C.,1991-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q1464710,Q298217,U.S. Avellino 1912,1995-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q1464710,Q2756,Siena FC,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q1464710,Q611222,Treviso F.B.C. 1993,1997-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q1464710,Q3686494,Conegliano Calcio,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q15706885,Q3975678,A.S.D. OltrepoVoghera,1990-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q15706885,Q631,Inter Milan,1991-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q15706885,Q8615,Spezia Calcio,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,Italy
Q15706885,Q297430,S.S. Arezzo,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q15706885,Q1512790,US Fiorenzuola 1922,1993-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q15706885,Q1122596,Unione Sportiva Brescello,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q15706885,Q13385,SPAL,1999-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q15706885,Q289521,AC Pavia 1911,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q15706885,Q1968070,U.S. Pergolettese 1932,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q1407829,Q3625894,A.C. Fidenza 1922,1954-01-01T00:00:00Z,1955-01-01T00:00:00Z,Italy
Q1407829,Q6651,Brescia Calcio,1955-01-01T00:00:00Z,1960-01-01T00:00:00Z,Italy
Q1407829,Q289482,AC Monza,1960-01-01T00:00:00Z,1962-01-01T00:00:00Z,Italy
Q1407829,Q777337,Aurora Pro Patria 1919,1962-01-01T00:00:00Z,1963-01-01T00:00:00Z,Italy
Q1407829,Q289482,AC Monza,1963-01-01T00:00:00Z,1966-01-01T00:00:00Z,Italy
Q1407829,Q13391,US Lecce,1966-01-01T00:00:00Z,1968-01-01T00:00:00Z,Italy
Q1337031,Q8476,AS Reggina 1914,,,Italy
Q1337031,Q2693,Parma Calcio 1913,,,Italy
Q1337031,Q289707,A.C. Reggiana 1919,1959-01-01T00:00:00Z,1960-01-01T00:00:00Z,Italy
Q1337031,Q289289,A.C. Legnano,1960-01-01T00:00:00Z,1961-01-01T00:00:00Z,Italy
Q1337031,Q16344,A.C. Perugia Calcio,1961-01-01T00:00:00Z,1964-01-01T00:00:00Z,Italy
Q1337031,Q289656,A.C. Prato,1964-01-01T00:00:00Z,1967-01-01T00:00:00Z,Italy
Q1337031,Q289713,Rimini FC,1967-01-01T00:00:00Z,1969-01-01T00:00:00Z,Italy
Q680285,Q522901,Bocskai FC,1924-01-01T00:00:00Z,1924-01-01T00:00:00Z,Hungary
Q680285,Q8643,Vicenza Calcio,1924-01-01T00:00:00Z,1925-01-01T00:00:00Z,Italy
Q680285,Q2462850,Foot Ball Club di Roma,1925-01-01T00:00:00Z,1927-01-01T00:00:00Z,Italy
Q3846591,Q3747548,ASD FBC Saronno 1910,1986-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q3846591,Q2768,Torino FC,1987-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q3846591,Q4014613,S.S.D. Casarano Calcio,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q3846591,Q29400,Taranto Sport,1990-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q3846591,Q2146906,A.S.D. Solbiatese Calcio 1911,1993-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q3846591,Q289289,A.C. Legnano,1995-01-01T00:00:00Z,1998-01-01T00:00:00Z,Italy
Q3846591,Q3747548,ASD FBC Saronno 1910,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q3846591,Q777337,Aurora Pro Patria 1919,2000-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q3846591,Q289482,AC Monza,2004-01-01T00:00:00Z,2008-01-01T00:00:00Z,Italy
Q65127311,Q1087549,A.V.C. Vogherese 1919,,,Italy
Q3838152,Q3625798,Q3625798,1995-01-01T00:00:00Z,1998-01-01T00:00:00Z,Italy
Q1560347,Q874689,SV Bonlanden,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z,Germany
Q1560347,Q316620,TSF Ditzingen,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Germany
Q1560347,Q4512,VfB Stuttgart,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z,Germany
Q1560347,Q170105,Stuttgarter Kickers,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z,Germany
Q1560347,Q43710,Antalyaspor,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,Turkey
Q1560347,Q896736,VfB Leipzig,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z,Germany
Q1560347,Q161034,SV Wacker Burghausen,2002-01-01T00:00:00Z,2002-01-01T00:00:00Z,Germany
Q1560347,Q666024,SC Pfullendorf,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z,Germany
Q1560347,Q22707,TSG 1899 Hoffenheim,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,Germany
Q1560347,Q609926,Sportfreunde Siegen,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,Germany
Q1560347,Q265570,SSV Jahn Regensburg,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z,Germany
Q1560347,Q819367,SSV Reutlingen 05,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,Germany
Q1560347,Q874689,SV Bonlanden,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z,Germany
Q1784453,Q2246447,FC Rieti 1936,1946-01-01T00:00:00Z,1948-01-01T00:00:00Z,Italy
Q1784453,Q847587,U.S. Salernitana 1919,1948-01-01T00:00:00Z,1951-01-01T00:00:00Z,Italy
Q1784453,Q2641,SSC Napoli,1951-01-01T00:00:00Z,1953-01-01T00:00:00Z,Italy
Q1784453,Q501372,Unione Sportiva Catanzaro,1953-01-01T00:00:00Z,1954-01-01T00:00:00Z,Italy
Q113652572,Q297430,S.S. Arezzo,1985-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q3757114,Q1543,AC Milan,,,Italy
Q3757114,Q16348,FC Alessandria,1962-01-01T00:00:00Z,1963-01-01T00:00:00Z,Italy
Q3757114,Q501245,Venezia F.C.,1963-01-01T00:00:00Z,1966-01-01T00:00:00Z,Italy
Q3757114,Q430993,Mantova FC,1966-01-01T00:00:00Z,1968-01-01T00:00:00Z,Italy
Q3757114,Q631,Inter Milan,1968-01-01T00:00:00Z,1969-01-01T00:00:00Z,Italy
Q3757114,Q1120838,Como 1907,1969-01-01T00:00:00Z,1970-01-01T00:00:00Z,Italy
Q3757114,Q6703,Empoli FC,1970-01-01T00:00:00Z,1973-01-01T00:00:00Z,Italy
Q3757114,Q298333,Lucchese 1905,1973-01-01T00:00:00Z,1974-01-01T00:00:00Z,Italy
Q3757114,Q2756,Siena FC,1974-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q3757114,Q6703,Empoli FC,1977-01-01T00:00:00Z,1978-01-01T00:00:00Z,Italy
Q988932,Q289656,A.C. Prato,1981-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q988932,Q1279917,Pistoiese FC,1982-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q988932,Q297430,S.S. Arezzo,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q988932,Q1052316,Alma Juventus Fano 1906,1989-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q988932,Q6703,Empoli FC,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,Italy
Q988932,Q1349814,S.C. Ravenna Sport,1992-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q988932,Q2756,Siena FC,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q988932,Q6703,Empoli FC,1995-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q3787494,Q8615,Spezia Calcio,,,Italy
Q3787494,Q276533,Racing Club,1933-01-01T00:00:00Z,1933-01-01T00:00:00Z,Argentina
Q3787494,Q5014111,CR Vasco da Gama,1934-01-01T00:00:00Z,1935-01-01T00:00:00Z,Brazil
Q3787494,Q1474354,Stade Français Football,1935-01-01T00:00:00Z,1936-01-01T00:00:00Z,France
Q3787494,Q1022941,Club Atlético Talleres de Remedios de Escalada,1936-01-01T00:00:00Z,1937-01-01T00:00:00Z,Argentina
Q3787494,Q215163,Club Atlético Vélez Sarsfield,1937-01-01T00:00:00Z,1939-01-01T00:00:00Z,Argentina
Q3787494,Q982889,Racing Club de France,1939-01-01T00:00:00Z,1941-01-01T00:00:00Z,France
Q3787494,Q1886,Atalanta BC,1941-01-01T00:00:00Z,1943-01-01T00:00:00Z,Italy
Q3787494,Q1886,Atalanta BC,1944-01-01T00:00:00Z,1944-01-01T00:00:00Z,Italy
Q3787494,Q289289,A.C. Legnano,1945-01-01T00:00:00Z,1945-01-01T00:00:00Z,Italy
Q3787494,Q6748,S.S. Juve Stabia,1946-01-01T00:00:00Z,1947-01-01T00:00:00Z,Italy
Q3787494,Q845043,Frosinone Calcio,1947-01-01T00:00:00Z,1948-01-01T00:00:00Z,Italy
